id,Nobody Cancels (%),Flip a Coin (%),Stepwise Regression (%),Random Forest (%)
A09683,0,50,19.81,38.89
A09685,0,50,39.63,37.05
A09686,0,50,13.23,38.89
A09687,0,50,13.23,37.2
A09688,0,50,20.32,37.2
A09689,0,50,13.29,38.74
A09690,0,50,87.53,48.25
A09691,0,50,27.82,38.74
A09693,0,50,32.16,37.05
A09695,0,50,39.84,38.74
A09698,0,50,20.03,38.89
A09699,0,50,19.96,38.89
A09700,0,50,13.5,38.74
A09701,0,50,13.5,38.89
A09702,0,50,19.96,40.089999999999996
A09703,0,50,32.16,37.2
A09704,0,50,40.6,37.05
A09706,0,50,14.09,37.05
A09707,0,50,13.65,38.89
A09708,0,50,13.29,41.94
A09709,0,50,39.84,38.89
A09710,0,50,36.79,37.2
A09711,0,50,14.249999999999998,37.05
A09713,0,50,19.96,37.05
A09714,0,50,89.02,48.089999999999996
A09715,0,50,14.09,38.89
A09716,0,50,20.39,38.89
A09717,0,50,13.34,38.89
A09718,0,50,20.32,38.89
A09719,0,50,87.08,51.29
A09720,0,50,20.47,37.05
A09721,0,50,13.34,37.2
A09722,0,50,20.03,38.74
A09723,0,50,13.34,38.89
A09724,0,50,14.03,40.089999999999996
A09726,0,50,87.22999999999999,49.6
A09727,0,50,20.54,40.25
A09728,0,50,20.25,40.25
A09729,0,50,20.25,37.05
A09730,0,50,87.13,46.550000000000004
A09731,0,50,20.25,37.05
A09732,0,50,28.46,38.89
A09733,0,50,20.32,38.74
A09734,0,50,20.25,37.05
A09736,0,50,40.38,37.05
A09738,0,50,40.38,37.05
A09739,0,50,14.249999999999998,41.94
A09740,0,50,32.95,38.89
A09741,0,50,28.46,38.74
A09742,0,50,41.8,38.74
A09743,0,50,38.8,38.74
A09744,0,50,21.06,38.74
A09746,0,50,13.919999999999998,38.89
A09748,0,50,20.39,38.89
A09750,0,50,40.71,37.2
A09751,0,50,40.49,37.2
A09752,0,50,20.39,38.74
A09753,0,50,42.9,37.05
A09756,0,50,14.03,37.2
A09757,0,50,37.63,37.2
A09758,0,50,40.6,37.2
A09759,0,50,32.85,37.2
A09760,0,50,13.65,41.94
A09761,0,50,20.47,37.05
A09762,0,50,20.54,38.74
A09763,0,50,20.54,37.2
A09765,0,50,40.6,37.05
A09766,0,50,20.47,38.74
A09768,0,50,13.65,37.05
A09771,0,50,40.71,38.89
A09772,0,50,21.28,37.05
A09773,0,50,28.55,37.05
A09774,0,50,41.04,37.2
A09775,0,50,30.520000000000003,37.05
A09776,0,50,29.86,37.05
A09778,0,50,38.05,38.89
A09779,0,50,20.83,37.05
A09780,0,50,40.71,38.89
A09781,0,50,20.54,37.2
A09782,0,50,41.04,37.2
A09784,0,50,41.36,37.05
A09785,0,50,20.76,38.74
A09786,0,50,41.15,37.2
A09788,0,50,13.87,38.74
A09789,0,50,41.15,37.2
A09790,0,50,14.09,37.2
A09791,0,50,14.249999999999998,37.2
A09792,0,50,13.919999999999998,37.2
A09793,0,50,41.15,37.2
A09794,0,50,87.53,46.400000000000006
A09795,0,50,38.37,38.89
A09797,0,50,28.37,38.89
A09798,0,50,28.55,37.2
A09799,0,50,28.92,37.05
A09800,0,50,38.48,37.2
A09801,0,50,87.42999999999999,46.550000000000004
A09802,0,50,87.42999999999999,46.550000000000004
A09803,0,50,13.919999999999998,38.89
A09806,0,50,41.260000000000005,38.89
A09807,0,50,87.72999999999999,46.400000000000006
A09808,0,50,20.91,37.05
A09809,0,50,41.260000000000005,40.25
A09810,0,50,13.98,40.25
A09812,0,50,20.91,38.74
A09813,0,50,13.98,38.89
A09815,0,50,21.28,38.74
A09816,0,50,33.550000000000004,38.89
A09818,0,50,14.03,37.05
A09819,0,50,14.03,38.74
A09820,0,50,14.81,37.05
A09822,0,50,22.36,37.05
A09824,0,50,87.72999999999999,48.25
A09826,0,50,14.64,38.89
A09827,0,50,41.36,37.05
A09829,0,50,14.03,38.89
A09830,0,50,14.249999999999998,38.89
A09831,0,50,20.98,37.2
A09832,0,50,28.55,37.2
A09833,0,50,33.650000000000006,38.89
A09834,0,50,28.55,37.2
A09836,0,50,33.75,37.2
A09837,0,50,34.97,38.89
A09838,0,50,20.98,38.74
A09841,0,50,15.45,40.089999999999996
A09842,0,50,23.15,38.74
A09843,0,50,41.8,37.05
A09845,0,50,21.28,38.74
A09846,0,50,41.8,37.2
A09847,0,50,14.09,38.89
A09848,0,50,14.09,38.74
A09849,0,50,21.06,38.74
A09850,0,50,22.36,37.05
A09851,0,50,22.36,37.05
A09852,0,50,41.47,37.2
A09854,0,50,21.06,37.05
A09855,0,50,34.050000000000004,37.2
A09856,0,50,41.8,38.74
A09857,0,50,41.8,37.2
A09858,0,50,38.8,38.89
A09859,0,50,21.28,37.2
A09860,0,50,28.92,37.05
A09861,0,50,14.249999999999998,38.74
A09862,0,50,41.8,38.89
A09863,0,50,87.72999999999999,48.25
A09864,0,50,87.72999999999999,46.550000000000004
A09866,0,50,41.8,37.2
A09868,0,50,21.28,38.89
A09869,0,50,87.72999999999999,48.089999999999996
A09870,0,50,41.8,38.89
A09871,0,50,21.28,38.74
A09872,0,50,14.249999999999998,37.05
A09873,0,50,21.28,37.2
A09874,0,50,14.249999999999998,41.79
A09875,0,50,93.48,44.66
A09876,0,50,34.050000000000004,41.94
A09877,0,50,14.249999999999998,41.94
A09878,0,50,21.28,38.89
A09879,0,50,14.249999999999998,37.2
A09880,0,50,21.82,37.05
A09881,0,50,21.28,37.05
A09882,0,50,34.050000000000004,38.74
A09884,0,50,21.28,38.89
A09885,0,50,41.8,37.2
A09886,0,50,14.7,40.25
A09887,0,50,87.72999999999999,46.400000000000006
A09889,0,50,43.01,38.89
A09891,0,50,41.8,40.089999999999996
A09893,0,50,41.8,37.2
A09894,0,50,41.8,37.2
A09895,0,50,21.28,41.94
A09896,0,50,41.8,38.89
A09897,0,50,87.72999999999999,46.550000000000004
A09898,0,50,87.72999999999999,46.550000000000004
A09899,0,50,44.9,38.74
A09901,0,50,41.8,38.89
A09902,0,50,14.249999999999998,38.89
A09903,0,50,41.8,38.74
A09904,0,50,43.68,38.89
A09905,0,50,21.28,38.74
A09906,0,50,45.01,37.05
A09907,0,50,38.8,37.2
A09908,0,50,28.92,37.05
A09909,0,50,14.249999999999998,38.89
A09910,0,50,41.8,37.2
A09911,0,50,21.28,38.74
A09912,0,50,41.8,37.2
A09913,0,50,14.249999999999998,37.2
A09914,0,50,34.050000000000004,37.2
A09915,0,50,38.8,37.2
A09916,0,50,42.57,41.79
A09918,0,50,21.28,37.05
A09919,0,50,44.9,37.2
A09920,0,50,21.28,38.89
A09921,0,50,42.79,38.89
A09922,0,50,21.28,38.89
A09923,0,50,87.72999999999999,48.25
A09924,0,50,14.249999999999998,37.2
A09926,0,50,21.28,38.74
A09927,0,50,21.28,38.74
A09928,0,50,14.249999999999998,38.89
A09931,0,50,14.249999999999998,41.79
A09932,0,50,21.28,38.74
A09933,0,50,41.8,37.2
A09934,0,50,41.8,37.2
A09935,0,50,41.8,37.2
A09936,0,50,21.28,37.2
A09937,0,50,21.28,40.25
A09938,0,50,87.72999999999999,51.29
A09939,0,50,88.06,48.25
A09940,0,50,41.8,38.89
A09941,0,50,21.28,40.25
A09942,0,50,87.72999999999999,46.550000000000004
A09944,0,50,14.249999999999998,41.94
A09945,0,50,21.28,37.2
A09946,0,50,22.36,40.25
A09947,0,50,14.7,40.25
A09948,0,50,41.8,38.74
A09949,0,50,21.28,38.89
A09950,0,50,44.12,38.89
A09951,0,50,88.11,49.45
A09952,0,50,41.8,37.2
A09953,0,50,14.249999999999998,37.2
A09954,0,50,41.8,37.2
A09955,0,50,21.28,37.2
A09956,0,50,41.8,37.2
A09957,0,50,41.8,40.25
A09958,0,50,34.050000000000004,38.89
A09959,0,50,21.28,37.2
A09960,0,50,42.57,38.89
A09961,0,50,42.57,37.05
A09962,0,50,21.89,38.89
A09964,0,50,14.64,37.2
A09965,0,50,87.92,48.25
A09966,0,50,14.249999999999998,40.25
A09967,0,50,21.28,38.89
A09968,0,50,15.1,40.089999999999996
A09969,0,50,43.35,38.89
A09970,0,50,21.82,37.05
A09971,0,50,21.82,38.89
A09972,0,50,22.05,37.05
A09973,0,50,42.68,38.89
A09974,0,50,42.57,38.89
A09975,0,50,21.82,37.05
A09976,0,50,42.57,38.89
A09977,0,50,21.82,38.74
A09978,0,50,21.82,38.89
A09980,0,50,21.89,37.05
A09981,0,50,23.72,38.89
A09982,0,50,22.68,38.89
A09983,0,50,21.89,38.89
A09984,0,50,14.64,41.79
A09985,0,50,34.77,37.2
A09986,0,50,21.82,40.089999999999996
A09987,0,50,22.6,38.74
A09988,0,50,21.89,38.74
A09989,0,50,21.89,38.74
A09990,0,50,14.7,38.89
A09991,0,50,14.75,37.05
A09992,0,50,14.7,37.2
A09993,0,50,14.64,38.89
A09994,0,50,30.33,37.2
A09995,0,50,21.82,38.74
A09996,0,50,44.9,37.2
A09997,0,50,34.77,38.89
A09998,0,50,21.89,37.05
A09999,0,50,21.82,38.89
A10000,0,50,34.77,40.25
A10001,0,50,21.82,38.89
A10002,0,50,42.68,38.89
A10003,0,50,14.7,37.2
A10004,0,50,93.67,44.66
A10007,0,50,39.77,38.89
A10008,0,50,21.97,38.89
A10009,0,50,24.8,38.89
A10010,0,50,14.7,38.89
A10011,0,50,24.8,38.89
A10012,0,50,15.04,41.79
A10013,0,50,88.11,51.29
A10014,0,50,14.75,41.79
A10015,0,50,16.91,37.05
A10017,0,50,21.97,38.89
A10018,0,50,22.05,38.89
A10019,0,50,31.680000000000003,38.74
A10020,0,50,42.79,37.2
A10021,0,50,22.05,41.79
A10022,0,50,14.87,38.89
A10023,0,50,89.11,48.089999999999996
A10024,0,50,39.88,37.2
A10026,0,50,44.9,37.2
A10027,0,50,44.9,37.2
A10028,0,50,45.13,37.2
A10029,0,50,22.13,37.05
A10031,0,50,29.95,38.74
A10032,0,50,14.87,38.89
A10036,0,50,15.1,38.89
A10040,0,50,15.04,38.74
A10041,0,50,15.04,38.89
A10042,0,50,15.1,40.25
A10043,0,50,44.23,38.89
A10044,0,50,41.07,37.2
A10045,0,50,15.21,38.74
A10046,0,50,15.21,38.74
A10048,0,50,45.24,37.2
A10049,0,50,15.21,37.2
A10050,0,50,35.59,38.89
A10051,0,50,15.68,38.89
A10052,0,50,44.34,37.2
A10053,0,50,88.44,46.550000000000004
A10054,0,50,15.62,38.89
A10055,0,50,43.68,37.2
A10056,0,50,22.6,38.89
A10057,0,50,44.12,41.94
A10058,0,50,15.21,37.05
A10059,0,50,22.6,38.89
A10060,0,50,43.79,38.89
A10061,0,50,22.6,37.2
A10062,0,50,45.24,38.89
A10064,0,50,43.68,37.2
A10065,0,50,15.86,37.2
A10066,0,50,15.21,38.89
A10067,0,50,48.49,38.89
A10069,0,50,22.68,38.74
A10070,0,50,88.89,49.45
A10071,0,50,31.0,38.89
A10073,0,50,45.24,37.05
A10074,0,50,15.509999999999998,37.05
A10075,0,50,47.25,37.2
A10076,0,50,22.99,38.89
A10077,0,50,37.26,38.89
A10078,0,50,44.9,38.74
A10080,0,50,23.48,37.2
A10081,0,50,45.24,37.2
A10082,0,50,44.9,37.2
A10083,0,50,44.34,37.2
A10085,0,50,23.15,38.74
A10086,0,50,15.56,38.74
A10087,0,50,16.04,37.05
A10088,0,50,15.920000000000002,37.2
A10089,0,50,33.77,40.25
A10090,0,50,23.15,38.89
A10092,0,50,44.9,37.2
A10093,0,50,23.72,38.74
A10094,0,50,15.86,38.89
A10096,0,50,25.3,41.79
A10097,0,50,44.46,38.89
A10098,0,50,44.46,38.89
A10099,0,50,23.15,37.2
A10101,0,50,15.62,40.25
A10102,0,50,23.15,40.089999999999996
A10103,0,50,23.23,38.89
A10105,0,50,15.68,37.05
A10107,0,50,15.68,38.89
A10108,0,50,16.04,38.89
A10109,0,50,15.68,41.94
A10110,0,50,36.63,38.89
A10111,0,50,44.57,38.74
A10112,0,50,36.94,40.25
A10114,0,50,44.9,37.2
A10115,0,50,16.04,37.05
A10116,0,50,44.9,37.2
A10117,0,50,37.26,38.74
A10118,0,50,43.38,37.05
A10119,0,50,23.48,38.89
A10120,0,50,44.9,40.25
A10121,0,50,23.72,38.89
A10122,0,50,15.920000000000002,41.79
A10123,0,50,23.48,37.2
A10124,0,50,16.04,37.05
A10125,0,50,45.01,37.2
A10126,0,50,45.13,37.2
A10127,0,50,46.69,37.2
A10128,0,50,89.07000000000001,51.29
A10129,0,50,23.72,37.2
A10130,0,50,23.56,37.2
A10134,0,50,94.29,44.66
A10135,0,50,89.14999999999999,48.089999999999996
A10136,0,50,23.64,38.74
A10137,0,50,23.64,38.89
A10138,0,50,23.72,38.89
A10139,0,50,16.04,38.89
A10142,0,50,45.13,38.89
A10143,0,50,31.78,37.2
A10144,0,50,23.72,37.05
A10145,0,50,16.04,38.74
A10147,0,50,34.78,38.89
A10148,0,50,23.72,38.74
A10149,0,50,23.72,38.74
A10150,0,50,23.72,38.74
A10151,0,50,24.38,37.05
A10152,0,50,94.29,44.66
A10154,0,50,46.13,37.05
A10155,0,50,25.22,37.05
A10156,0,50,23.72,38.74
A10157,0,50,42.17,37.2
A10158,0,50,37.26,37.2
A10159,0,50,23.72,37.2
A10161,0,50,45.24,37.05
A10163,0,50,23.72,38.89
A10164,0,50,16.04,37.2
A10165,0,50,16.04,37.2
A10166,0,50,16.04,37.2
A10167,0,50,45.24,37.2
A10168,0,50,23.72,38.74
A10169,0,50,45.8,38.89
A10172,0,50,23.72,38.89
A10173,0,50,23.72,38.89
A10174,0,50,24.3,37.2
A10175,0,50,37.89,40.25
A10176,0,50,24.13,38.89
A10177,0,50,24.13,38.89
A10178,0,50,46.02,38.89
A10179,0,50,24.21,38.74
A10180,0,50,16.72,37.2
A10181,0,50,24.3,38.89
A10182,0,50,24.3,38.89
A10183,0,50,16.470000000000002,38.74
A10184,0,50,24.3,38.89
A10185,0,50,24.3,41.94
A10186,0,50,24.63,38.74
A10187,0,50,46.13,38.89
A10188,0,50,46.13,37.2
A10189,0,50,46.13,38.89
A10190,0,50,24.63,37.05
A10192,0,50,24.63,37.05
A10193,0,50,46.47,38.89
A10194,0,50,25.56,37.05
A10196,0,50,16.72,38.74
A10197,0,50,24.63,38.89
A10198,0,50,46.47,37.2
A10199,0,50,24.8,38.74
A10200,0,50,24.8,37.05
A10201,0,50,24.63,38.74
A10203,0,50,16.72,38.89
A10205,0,50,89.63,48.25
A10207,0,50,24.8,38.89
A10208,0,50,24.8,40.25
A10209,0,50,90.32,46.550000000000004
A10210,0,50,25.22,40.25
A10211,0,50,89.75,48.25
A10212,0,50,48.49,37.2
A10213,0,50,17.62,38.89
A10214,0,50,26.17,38.89
A10215,0,50,25.22,38.89
A10216,0,50,43.71,38.89
A10218,0,50,16.85,41.94
A10220,0,50,46.69,38.74
A10221,0,50,46.69,38.89
A10222,0,50,24.88,38.89
A10225,0,50,24.8,38.89
A10226,0,50,24.8,37.05
A10227,0,50,16.85,38.89
A10228,0,50,33.27,38.89
A10229,0,50,25.22,38.74
A10231,0,50,46.8,37.2
A10232,0,50,25.3,38.89
A10233,0,50,89.75,48.25
A10234,0,50,25.82,38.89
A10235,0,50,25.22,40.089999999999996
A10236,0,50,25.22,38.89
A10237,0,50,17.169999999999998,37.2
A10239,0,50,47.25,38.89
A10240,0,50,44.16,38.74
A10241,0,50,17.43,37.2
A10242,0,50,47.25,38.89
A10243,0,50,39.18,38.89
A10245,0,50,47.25,38.74
A10246,0,50,25.22,38.89
A10247,0,50,47.25,38.89
A10248,0,50,25.3,38.74
A10249,0,50,26.08,38.74
A10250,0,50,25.91,37.2
A10251,0,50,25.91,37.2
A10252,0,50,25.22,38.89
A10253,0,50,48.49,37.2
A10254,0,50,25.3,38.89
A10255,0,50,25.3,38.74
A10256,0,50,47.48,41.94
A10257,0,50,25.3,38.74
A10258,0,50,90.36,46.550000000000004
A10259,0,50,94.86,44.5
A10260,0,50,25.3,37.05
A10261,0,50,17.43,37.2
A10262,0,50,33.77,37.2
A10263,0,50,39.39,41.94
A10265,0,50,25.3,37.2
A10266,0,50,17.23,38.89
A10267,0,50,17.23,38.89
A10269,0,50,17.89,37.05
A10270,0,50,25.39,37.05
A10271,0,50,25.480000000000004,38.89
A10272,0,50,47.59,40.25
A10273,0,50,17.299999999999997,41.94
A10274,0,50,17.89,38.74
A10275,0,50,47.59,38.89
A10276,0,50,25.99,38.89
A10277,0,50,25.480000000000004,38.89
A10278,0,50,48.04,38.89
A10279,0,50,25.56,38.89
A10280,0,50,25.56,38.74
A10281,0,50,26.17,37.05
A10282,0,50,26.17,37.2
A10283,0,50,90.2,46.550000000000004
A10284,0,50,25.82,38.74
A10285,0,50,17.62,38.89
A10286,0,50,17.89,37.05
A10287,0,50,17.89,37.05
A10288,0,50,17.89,38.74
A10289,0,50,48.04,37.05
A10290,0,50,48.04,37.2
A10291,0,50,25.82,38.74
A10292,0,50,25.82,38.89
A10293,0,50,90.32,48.25
A10294,0,50,17.62,40.25
A10295,0,50,25.82,38.74
A10296,0,50,17.62,37.2
A10297,0,50,17.62,38.74
A10298,0,50,17.62,37.2
A10299,0,50,17.62,37.2
A10300,0,50,25.82,38.74
A10301,0,50,17.62,38.89
A10302,0,50,26.17,37.2
A10304,0,50,40.26,37.2
A10305,0,50,17.69,40.25
A10306,0,50,25.91,37.2
A10307,0,50,48.15,38.74
A10308,0,50,17.69,37.05
A10309,0,50,48.27,37.05
A10310,0,50,25.91,37.05
A10311,0,50,17.75,38.89
A10312,0,50,90.36,48.25
A10313,0,50,17.89,38.89
A10314,0,50,40.36,40.089999999999996
A10315,0,50,48.49,37.2
A10316,0,50,94.93,46.35
A10317,0,50,25.99,41.79
A10318,0,50,48.27,38.89
A10319,0,50,48.49,40.25
A10320,0,50,17.75,37.05
A10321,0,50,34.58,38.89
A10322,0,50,26.17,37.05
A10323,0,50,26.17,37.05
A10324,0,50,26.17,37.05
A10325,0,50,17.82,38.89
A10326,0,50,40.26,38.89
A10327,0,50,26.17,37.2
A10328,0,50,17.89,38.89
A10329,0,50,48.38,37.2
A10331,0,50,48.38,38.74
A10332,0,50,26.08,37.2
A10333,0,50,17.89,38.74
A10334,0,50,90.36,49.45
A10335,0,50,17.89,37.2
A10336,0,50,48.49,38.89
A10337,0,50,45.38,37.2
A10338,0,50,48.49,38.74
A10339,0,50,48.49,38.74
A10340,0,50,26.17,38.89
A10341,0,50,17.89,38.89
A10342,0,50,26.17,38.74
A10343,0,50,17.89,41.94
A10344,0,50,34.78,37.2
A10345,0,50,17.89,38.89
A10346,0,50,48.49,37.2
A10347,0,50,17.89,40.25
A10348,0,50,17.89,37.2
A10349,0,50,26.17,38.74
A10350,0,50,26.17,38.89
A10352,0,50,17.89,37.2
A10354,0,50,48.49,37.05
A10355,0,50,48.49,38.89
A10356,0,50,26.17,37.2
A10357,0,50,45.38,38.89
A10358,0,50,34.78,38.89
A10359,0,50,26.17,37.05
A10360,0,50,26.17,38.89
A10361,0,50,26.17,38.89
A10363,0,50,17.89,37.05
A10366,0,50,26.17,41.79
