id,log_annual_fees,log_annual_income,occupation_cd,age_at_issue,additional_members,status,start_year,duration,term_years_12,term_years_17,term_years_22,term_years_27,term_years_32,term_years_<50,term_years_>50,marital_status_M,marital_status_S,marital_status_UNKNOWN,gender_F,gender_M,package_TYPE-A,package_TYPE-B,payment_mode_ANNUAL,payment_mode_MONTHLY,payment_mode_QUARTERLY,payment_mode_SEMI-ANNUAL
A09103,11.918392906409004,12.89920982604012,0,79,0,INFORCE,2013,0.4356164383561643,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
A09104,11.776512212669738,14.403297222866392,1,62,1,INFORCE,2013,0.473972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A09105,11.77547494305385,12.89920982604012,0,65,3,CANCELLED,2013,0.2082191780821917,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
A09107,11.77925531762729,13.122347377276329,0,60,0,INFORCE,2013,0.4712328767123288,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09108,11.5414196230093,13.592357006600064,0,59,0,INFORCE,2013,0.4712328767123288,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
A09109,12.192766104900496,13.304684934198283,1,41,3,INFORCE,2013,0.4383561643835616,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09110,11.725404673785611,12.89920982604012,0,42,2,INFORCE,2013,0.4712328767123288,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09111,12.078165407655872,12.611537753638338,1,56,1,INFORCE,2013,0.4712328767123288,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09112,11.552150216576894,12.429200196716382,0,38,1,INFORCE,2013,0.4684931506849315,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
A09113,11.571198524028985,12.611537753638338,0,58,2,INFORCE,2013,0.4684931506849315,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A09114,11.725631696471392,12.611537753638338,1,53,3,INFORCE,2013,0.4684931506849315,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09115,11.7248281538535,13.017002861746503,1,61,0,INFORCE,2013,0.4493150684931506,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
A09116,11.998597451890497,14.22097566607244,1,43,2,INFORCE,2013,0.4684931506849315,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09117,13.304692934166283,13.997832114758229,0,57,0,INFORCE,2013,0.4273972602739726,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
A09119,11.774487869572472,13.997832114758229,1,57,2,INFORCE,2013,0.4657534246575342,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09120,11.705180520792528,12.429200196716382,1,25,0,INFORCE,2013,0.4657534246575342,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
A09121,11.512933464938229,12.765665576061512,0,22,0,CANCELLED,2013,0.4164383561643835,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
A09122,11.542289588068844,13.304684934198283,1,56,0,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
A09123,11.5631568757589,13.592357006600064,1,41,2,INFORCE,2013,0.4575342465753425,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09124,11.695238688396127,13.122347377276329,0,57,1,INFORCE,2013,0.4575342465753425,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
A09126,11.55671572183788,12.611537753638338,0,33,0,INFORCE,2013,0.4547945205479452,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
A09129,13.307874791190583,16.614693498230345,1,47,0,INFORCE,2013,0.4493150684931506,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
A09130,12.206071845529854,13.997832114758229,0,35,0,INFORCE,2013,0.4356164383561643,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
A09131,11.884153516851493,14.557447902693651,1,34,2,CANCELLED,2013,0.347945205479452,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09132,12.445089467260512,13.815506557956274,1,70,0,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09133,11.70832957080922,13.4588298997235,0,66,1,INFORCE,2013,0.4273972602739726,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
A09134,11.512929664961408,12.496485984674967,0,21,0,INFORCE,2013,0.4547945205479452,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
A09135,11.918387773074471,12.611537753638338,0,50,0,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
A09136,11.695768885569576,14.26019637922572,1,60,1,INFORCE,2013,0.4520547945205479,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09139,11.512925464970229,14.115615150414612,1,41,2,INFORCE,2013,0.4520547945205479,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A09140,11.512925464970229,13.304684934198283,1,36,2,INFORCE,2013,0.4493150684931506,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A09141,11.54316248377286,13.304684934198283,1,59,2,INFORCE,2013,0.4465753424657534,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
A09142,11.754631345316865,16.11809525095824,1,40,3,INFORCE,2013,0.4520547945205479,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
A09144,11.543357381082531,14.914122846632385,1,52,3,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09145,12.100680796048117,13.028035115360932,1,27,1,INFORCE,2013,0.4493150684931506,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09146,11.543357284079878,12.89920982604012,1,29,0,INFORCE,2013,0.4493150684931506,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
A09148,11.918392906409004,13.997832114758229,1,63,1,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09149,11.918387839741325,13.304684934198283,0,53,1,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09150,11.54498637704102,13.815506557956274,1,61,0,INFORCE,2013,0.4465753424657534,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
A09152,11.71177509420644,13.122347377276329,0,28,2,INFORCE,2013,0.4383561643835616,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09153,11.779576221597138,13.710150042306449,1,57,2,INFORCE,2013,0.4383561643835616,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09154,11.879832403061592,12.765665576061512,1,49,1,INFORCE,2013,0.4465753424657534,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
A09155,11.747284131119446,13.710150042306449,1,63,1,INFORCE,2013,0.4465753424657534,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09156,11.687603467421756,12.84790547884938,1,59,0,INFORCE,2013,0.4465753424657534,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
A09157,12.131143043623458,13.527828485512494,1,39,1,INFORCE,2013,0.4383561643835616,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09158,11.725678258857725,13.815506557956274,1,49,1,INFORCE,2013,0.4383561643835616,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09159,11.623602244223472,12.206032644730152,0,25,0,INFORCE,2013,0.4383561643835616,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
A09160,11.920450915780586,14.22097566607244,0,45,1,INFORCE,2013,0.4383561643835616,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09161,12.403320745132998,12.89920982604012,1,41,2,INFORCE,2013,0.4383561643835616,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09162,11.512925464970229,14.73179968983715,0,43,1,INFORCE,2013,0.4383561643835616,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A09163,11.695250605091095,13.081541382884074,1,42,3,INFORCE,2013,0.4356164383561643,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A09164,11.512929764960983,14.151977080283446,0,44,2,INFORCE,2013,0.4383561643835616,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09166,12.206075245526794,13.592357006600064,1,71,1,INFORCE,2013,0.4383561643835616,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
A09168,12.641970090095358,14.73179968983715,1,54,0,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09170,11.77925531762729,13.122347377276329,0,60,0,INFORCE,2013,0.4301369863013699,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09172,11.72682401262955,13.815506557956274,0,56,0,INFORCE,2013,0.4356164383561643,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
A09173,11.72577525686643,14.26019637922572,1,46,1,INFORCE,2013,0.4356164383561643,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09174,11.652678363826231,13.122347377276329,0,48,1,INFORCE,2013,0.4356164383561643,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09176,12.206071695529722,12.611537753638338,0,63,0,INFORCE,2013,0.4328767123287671,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
A09177,11.918390573078392,15.464168414320593,1,45,2,INFORCE,2013,0.4356164383561643,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A09178,12.088067578976757,13.038973072775295,1,57,3,INFORCE,2013,0.4356164383561643,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09179,12.20612119435166,14.22097566607244,1,45,3,INFORCE,2013,0.4356164383561643,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
A09180,11.512925464970229,15.420940449000836,0,37,1,INFORCE,2013,0.4301369863013699,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A09181,12.42921811684254,13.217666284454934,0,44,1,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09182,11.617252056312472,14.077871745503954,1,55,2,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A09186,11.75978374602514,13.527828485512494,1,58,0,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
A09187,11.695249355094797,13.304684934198283,1,57,1,INFORCE,2013,0.4301369863013699,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
A09188,12.201054475550087,13.304684934198283,1,61,2,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
A09189,12.206080645498174,13.997832114758229,1,48,2,INFORCE,2013,0.4301369863013699,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A09190,12.206080645498174,13.997832114758229,1,48,3,INFORCE,2013,0.4301369863013699,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
A09192,11.51293626491191,14.403297222866392,1,51,0,INFORCE,2013,0.4273972602739726,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
A09193,11.727355402781017,13.304684934198283,1,60,3,INFORCE,2013,0.4301369863013699,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09194,11.725757797919204,13.4588298997235,1,54,3,INFORCE,2013,0.4301369863013699,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09196,11.703546072512731,13.122347377276329,1,50,0,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
A09197,12.126872120621156,13.017002861746503,1,43,2,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09198,11.512925464970229,12.948009990259552,1,24,0,INFORCE,2013,0.4273972602739726,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
A09199,11.512925464970229,14.64841620263246,1,59,3,INFORCE,2013,0.4273972602739726,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A09201,11.736068536284323,12.89920982604012,1,48,1,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
A09202,11.524594417157251,13.815506557956274,0,38,0,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
A09203,11.695211021116169,13.122347377276329,0,62,1,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09204,11.860575002181566,17.504389912078206,0,25,0,INFORCE,2013,0.3506849315068493,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
A09205,12.611538353638158,14.50865373851622,1,50,1,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09206,11.597739479526346,13.710150042306449,1,35,2,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09207,11.512933464938229,12.429200196716382,0,51,0,INFORCE,2013,0.4273972602739726,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
A09208,12.64197002542695,13.304684934198283,1,52,0,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
A09210,12.721885422747429,15.424946870397097,0,40,1,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09211,12.398397007048043,11.695247021764184,0,41,1,CANCELLED,2013,0.2082191780821917,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
A09212,11.736747186275178,12.89920982604012,1,56,2,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A09213,11.695252855080502,13.304684934198283,1,64,3,INFORCE,2013,0.4273972602739726,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
A09214,11.543357381082531,14.582402501868463,0,61,0,INFORCE,2013,0.4273972602739726,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09215,11.543357381082531,13.592357006600064,0,58,0,INFORCE,2013,0.4273972602739726,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
A09216,12.611538353638158,13.4588298997235,1,74,0,INFORCE,2013,0.4,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09219,11.552142908887395,12.793859310432293,0,55,0,INFORCE,2013,0.3917808219178082,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
A09220,11.695254021739682,13.652986922573074,0,57,2,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
A09221,11.72803361877552,13.304684934198283,1,69,3,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
A09222,11.53128528721772,12.765665576061512,0,23,0,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
A09223,11.877576078530012,13.815506557956274,0,43,2,INFORCE,2013,0.4273972602739726,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
A09224,11.512925464970229,15.250595083253597,0,65,1,INFORCE,2013,0.4273972602739726,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A09225,12.19104149162788,13.122347377276329,1,41,1,INFORCE,2013,0.3726027397260274,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09227,12.560244353987624,14.457362338871295,1,66,1,INFORCE,2013,0.4273972602739726,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
A09228,11.652687581258416,13.122347377276329,1,41,0,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
A09229,11.623602244223472,12.611537753638338,0,26,0,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
A09230,11.656687050273044,12.89920982604012,0,39,0,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
A09232,12.42921611684438,13.592357006600064,1,59,0,INFORCE,2013,0.4273972602739726,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0
A09233,11.547034288496947,12.89920982604012,0,61,0,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
A09234,11.608267098825324,13.710150042306449,1,42,3,INFORCE,2013,0.4273972602739726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A09235,11.72736177807136,12.611537753638338,1,60,0,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
A09236,11.91839210641055,12.950863059241955,0,65,1,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09237,11.91839210641055,14.263805244047797,0,41,3,INFORCE,2013,0.3534246575342465,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09238,12.388394035657448,13.997832114758229,1,53,0,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
A09239,11.695240021739682,13.304684934198283,1,55,2,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09240,11.512930764956185,13.304684934198283,0,49,0,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09241,11.725678258857725,12.611537753638338,1,40,3,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09242,11.725730638950973,13.304684934198283,1,51,2,INFORCE,2013,0.4273972602739726,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09243,11.739657131293628,14.914122846632385,1,53,2,INFORCE,2013,0.4273972602739726,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09245,11.72482524129294,14.711595317209456,1,60,2,INFORCE,2013,0.3945205479452054,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09246,11.93147341822418,13.997832114758229,1,36,1,INFORCE,2013,0.4,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
A09247,13.147533768523289,13.4588298997235,0,33,3,INFORCE,2013,0.4,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
A09248,12.111078215871524,13.4588298997235,1,70,2,INFORCE,2013,0.4,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
A09249,11.622652672735564,13.4588298997235,1,38,2,INFORCE,2013,0.4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09250,13.122363437404328,15.341565991893727,1,56,2,INFORCE,2013,0.3753424657534246,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09252,11.51292986496055,13.122347377276329,0,67,3,INFORCE,2013,0.3917808219178082,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09253,11.71490159888579,13.122347377276329,0,42,2,INFORCE,2013,0.4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09255,11.725673085366306,13.122347377276329,1,47,1,INFORCE,2013,0.4,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A09256,11.736069176284426,13.304684934198283,0,61,3,INFORCE,2013,0.336986301369863,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A09257,12.195992006187224,13.017002861746503,0,43,1,INFORCE,2013,0.3424657534246575,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A09261,11.543358254105977,13.815506557956274,1,39,0,INFORCE,2013,0.3698630136986301,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09262,11.695247438430762,14.630305297282751,1,46,3,INFORCE,2013,0.3616438356164383,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
A09263,11.615869162474416,13.592357006600064,0,27,0,INFORCE,2013,0.3808219178082191,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
A09264,11.71490159888579,13.710150042306449,1,46,0,INFORCE,2013,0.3917808219178082,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
A09265,11.69520102070615,13.304684934198283,1,54,3,INFORCE,2013,0.3945205479452054,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09267,11.725769437251223,14.73179968983715,1,43,2,INFORCE,2013,0.3945205479452054,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09268,12.429216236844384,13.122347377276329,1,59,3,INFORCE,2013,0.3945205479452054,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09269,12.236509120756509,13.815506557956274,1,61,1,INFORCE,2013,0.3397260273972602,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
A09270,12.103212723003914,13.815506557956274,1,42,2,INFORCE,2013,0.3945205479452054,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09271,12.206074045529194,13.4588298997235,0,54,1,CANCELLED,2013,0.3342465753424657,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
A09272,11.51293846488573,13.592357006600064,0,52,3,INFORCE,2013,0.3726027397260274,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A09273,13.08665569911176,13.86326018095846,0,55,2,INFORCE,2013,0.3890410958904109,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09274,12.89921982609012,13.4588298997235,1,50,1,INFORCE,2013,0.336986301369863,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
A09276,12.100720129840347,12.89920982604012,0,66,1,INFORCE,2013,0.3424657534246575,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A09277,11.674455365540094,13.122347377276329,1,60,1,INFORCE,2013,0.3917808219178082,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09278,11.803639436567195,14.187071355772265,1,36,1,INFORCE,2013,0.3424657534246575,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
A09279,11.703546072512731,13.122347377276329,1,50,0,INFORCE,2013,0.3890410958904109,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
A09280,11.512929364962623,13.91081346501488,1,39,2,INFORCE,2013,0.3780821917808219,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09281,11.70515873801043,13.527828485512494,1,35,1,INFORCE,2013,0.3890410958904109,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09282,12.340360851699064,13.122347377276329,1,42,0,INFORCE,2013,0.3506849315068493,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
A09283,11.81425242114065,13.122347377276329,0,61,3,INFORCE,2013,0.3890410958904109,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09284,11.628198687011055,12.765665576061512,1,35,3,INFORCE,2013,0.3808219178082191,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09286,12.1513234917968,13.235677776895004,1,62,3,INFORCE,2013,0.3726027397260274,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09287,11.55731051227217,13.122347377276329,0,43,3,CANCELLED,2013,0.210958904109589,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09288,11.725636546821129,13.304684934198283,1,62,3,INFORCE,2013,0.3808219178082191,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
A09289,11.512926764969384,13.592357006600064,1,47,3,INFORCE,2013,0.3917808219178082,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A09290,12.440496494384798,14.557447902693651,1,39,3,INFORCE,2013,0.3890410958904109,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09291,11.543357478085174,12.99451182391097,1,60,0,INFORCE,2013,0.3808219178082191,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
A09292,12.206070445527754,13.4588298997235,0,42,1,INFORCE,2013,0.3808219178082191,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09293,11.695233021666182,14.26019637922572,1,50,1,CANCELLED,2013,0.0684931506849315,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09294,11.72566952857543,12.765665576061512,1,52,3,INFORCE,2013,0.3561643835616438,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09295,11.543382892453351,13.304684934198283,1,62,2,INFORCE,2013,0.3808219178082191,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
A09296,11.512930064959647,13.815506557956274,0,40,0,INFORCE,2013,0.336986301369863,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09297,11.805722384262216,14.603966100145072,0,44,3,INFORCE,2013,0.3424657534246575,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09298,11.81819278166987,13.017002861746503,0,53,1,INFORCE,2013,0.3753424657534246,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
A09299,11.652678363826231,13.122347377276329,0,48,1,INFORCE,2013,0.3808219178082191,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
A09300,11.51292986496055,13.017002861746503,0,41,3,CANCELLED,2013,0.3315068493150685,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
A09301,12.611540153635458,13.122347377276329,1,73,1,CANCELLED,2013,0.210958904109589,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
A09302,11.695209021042166,12.84790547884938,0,41,2,INFORCE,2013,0.3780821917808219,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
A09303,12.34583476181836,14.22097566607244,0,43,0,INFORCE,2013,0.3397260273972602,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09304,12.506177200943474,14.22097566607244,0,43,0,INFORCE,2013,0.3424657534246575,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
A09305,12.542552882119386,13.122347377276329,0,43,1,INFORCE,2013,0.3534246575342465,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
A09306,11.544357172423512,13.111464196535328,0,34,1,INFORCE,2013,0.3780821917808219,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
A09307,11.58741679220543,13.997832114758229,0,65,2,INFORCE,2013,0.2356164383561644,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
A09308,11.544954030368364,12.54253059633506,0,64,2,INFORCE,2013,0.3589041095890411,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
A09309,11.849399773017868,12.611537753638338,0,55,2,INFORCE,2013,0.3397260273972602,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
